ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1563027_at	9.297257	A	0.72583
1563030_at	241.8008	A	0.27417
1563031_at	19.26536	A	0.5
1563032_at	34.56823	A	0.432373
1563033_x_at	46.7528	A	0.219482
1563034_at	21.90631	A	0.665527
1563035_x_at	6.544848	A	0.99707
1563036_at	36.29942	A	0.334473
1563038_at	23.29113	A	0.27417
1563039_at	14.22628	A	0.303711
1563040_s_at	4.650241	A	0.80542
1563042_at	120.48	A	0.432373
1563043_at	6.740856	A	0.870361
1563044_at	48.53228	A	0.432373
1563045_at	119.4609	A	0.398926
1565000_a_at	107.2768	A	0.111572
1563048_at	232.8741	A	0.27417
1563051_at	359.9404	P	0.000244141
1563052_at	85.55245	P	0.004150391
1563053_at	5.682106	A	0.828613
1563054_at	11.8081	A	0.633789
1563055_at	2.317437	A	0.780518
1563057_at	7.249444	A	0.888428
1563059_at	53.01901	A	0.334473
1563061_at	45.70036	A	0.0805664
1563062_at	14.25382	A	0.80542
1563063_at	177.069	M	0.0561523
1563064_at	59.53683	A	0.5
1563065_at	11.9518	A	0.8452148
1563068_at	66.20954	A	0.466064
1563069_at	7.611699	A	0.943848
1563070_at	63.38115	A	0.466064
1563071_at	17.56418	A	0.753906
1563072_at	0.7172462	A	0.962402
1563073_at	79.55285	A	0.398926
1563074_at	26.7093	A	0.850342
1563075_s_at	111.013	P	0.0375977
1563076_x_at	71.58807	A	0.432373
1563077_at	227.6862	P	0.0185547
1563078_at	26.32412	A	0.567627
1563079_at	20.04736	A	0.80542
1563080_at	94.28219	A	0.149658
1563081_at	211.9596	A	0.27417
1563082_at	115.448	A	0.067627
1563083_s_at	59.98294	P	0.0141602
1563085_at	16.74357	A	0.601074
1563086_at	165.1005	A	0.0952148
1563087_at	13.55891	A	0.601074
1563088_a_at	24.01221	A	0.567627
1563089_at	26.94298	A	0.904785
1563090_at	250.2284	P	0.0107422
1563091_at	44.39926	A	0.27417
1563092_at	97.58488	A	0.129639
1563097_at	6.359212	A	0.567627
1563098_at	12.12204	A	0.828613
1563099_at	11.69038	A	0.888428
1563101_at	2.408553	A	0.8227539
1563102_at	48.68505	A	0.366211
1563103_at	51.92346	A	0.432373
1563104_at	3.735185	A	0.601074
1563105_at	68.16672	A	0.466064
1563106_at	28.14003	A	0.72583
1563107_at	4.017106	A	0.962402
1563108_at	35.62385	A	0.466064
1563109_at	46.45836	A	0.665527
1563110_at	7.107542	A	0.696289
1563111_a_at	589.6849	P	0.000244141
1563112_at	108.3248	A	0.111572
1563113_at	79.96222	A	0.366211
1563114_at	21.24514	A	0.932373
1563115_at	47.53326	A	0.366211
1563116_at	55.93432	A	0.366211
1563117_at	102.9719	A	0.19458
1563118_at	35.41538	A	0.366211
1563119_at	36.89407	A	0.398926
1563120_at	2.542776	A	0.696289
1563121_at	40.77383	A	0.366211
1563127_at	62.09303	A	0.303711
1563128_at	28.83664	A	0.5
1563129_at	2.590672	A	0.953857
1563130_a_at	148.2232	P	0.00415039
1563131_at	109.1515	A	0.129639
1563132_at	23.68826	A	0.601074
1563133_at	3.631762	A	0.904785
1563135_at	49.60639	P	0.0239258
1563136_at	60.8778	A	0.601074
1563137_at	10.78612	A	0.904785
1563138_at	144.6899	P	0.00195313
1563139_at	72.22575	A	0.633789
1563142_at	298.7077	A	0.246094
1563143_at	180.5008	A	0.219482
1563145_at	3.188072	A	0.981445
1563147_at	30.765	A	0.601074
1563149_at	9.277156	A	0.7185059
1563154_at	5.876215	A	0.904785
1563157_at	128.2671	A	0.171387
1563160_at	3.010509	A	0.932373
1563162_at	15.77325	A	0.5
1563165_at	121.9951	P	0.0141602
1563166_at	30.86143	A	0.432373
1563168_at	24.33736	A	0.80542
1563169_at	4.861713	A	0.919434
1563170_at	34.71283	A	0.432373
1563171_at	29.25312	A	0.398926
1563173_at	9.132721	A	0.780518
1563174_at	107.0426	A	0.0952148
1563178_at	18.53576	A	0.533936
1563179_at	5.326191	A	0.976074
1563181_a_at	31.34345	A	0.72583
1563182_at	147.3739	P	0.0012207
1563185_at	56.76738	A	0.828613
1563186_at	1.630006	A	0.99585
1563187_at	2.539119	A	0.943848
1563188_at	71.71276	A	0.149658
1563189_at	24.80226	A	0.366211
1563190_at	4.058184	A	0.850342
1563203_at	4.469842	A	0.888428
1563204_at	40.90145	A	0.932373
1563207_at	79.42283	P	0.0461426
1563208_s_at	48.17142	A	0.601074
1563209_a_at	281.4066	P	0.0239258
1563210_at	68.21404	A	0.219482
1563217_at	9.665624	A	0.753906
1563219_at	29.78665	A	0.466064
1563221_at	13.53203	A	0.780518
1563222_at	138.7048	A	0.334473
1563223_a_at	4.402367	A	0.919434
1563224_at	116.2212	A	0.303711
1563225_a_at	140.5792	A	0.0805664
1563226_at	5.964852	A	0.962402
1563228_x_at	13.6669	A	0.80542
1563229_at	152.5767	A	0.219482
1563235_at	14.57068	A	0.466064
1563241_at	9.717795	A	0.753906
1563243_at	77.80434	A	0.601074
1563244_at	66.5759	A	0.303711
1563245_at	56.8027	A	0.334473
1563246_at	22.06897	A	0.567627
1563247_at	47.82391	A	0.567627
1563250_at	244.5036	A	0.171387
1563252_at	7.099901	A	0.994141
1563253_s_at	111.0312	A	0.5
1563254_a_at	6.835399	A	0.904785
1563255_at	61.80726	A	0.303711
1563259_at	142.5093	A	0.067627
1563260_at	65.41528	A	0.246094
1563263_at	116.1937	A	0.27417
1563265_at	52.41106	A	0.19458
1563271_at	99.45118	A	0.219482
1563272_at	7.12424	A	0.466064
1563273_at	158.8942	P	0.0302734
1563274_at	19.64486	A	0.828613
1563277_at	45.41441	A	0.665527
1563279_at	8.285421	A	0.962402
1563283_at	305.5427	P	0.00585938
1563287_at	18.03848	A	0.5
1563290_at	17.79061	A	0.850342
1563295_at	124.3452	A	0.129639
1563296_at	189.0132	P	0.0461426
1563297_s_at	33.78328	A	0.601074
1563298_at	63.34593	A	0.1877441
1563299_at	60.75962	A	0.0952148
1563300_at	39.74081	A	0.696289
1563302_at	178.1519	P	0.0375977
1563303_at	33.39865	A	0.533936
1563310_a_at	6.987082	A	0.6574707
1563312_at	4.973892	A	0.98584
1563315_s_at	461.1814	P	0.0185547
1563316_at	6.971602	A	0.696289
1563318_s_at	315.3212	M	0.0561523
1563319_at	7.196799	A	0.943848
1563320_at	106.8089	A	0.067627
1563321_s_at	224.9013	P	0.00805664
1563324_at	20.7205	A	0.72583
1563325_at	10.29035	A	0.432373
1563327_a_at	14.72128	A	0.904785
1563329_s_at	4.117764	A	0.601074
1563331_at	13.86562	A	0.567627
1563332_at	32.80252	A	0.303711
1563333_at	8.243569	A	0.828613
1563335_at	3.011573	A	0.994141
1563339_at	75.46238	A	0.219482
1563340_at	92.40282	A	0.334473
1563341_at	19.9527	A	0.665527
1563344_at	112.4987	A	0.398926
1563345_at	70.05111	A	0.219482
1563346_at	143.3758	P	0.0461426
1563348_at	106.8172	A	0.129639
1563351_at	3.530205	A	0.888428
1563357_at	115.3548	P	0.0107422
1563360_at	14.89181	A	0.466064
1563361_at	8.311961	A	0.932373
1563362_at	109.8036	P	0.00585938
1563364_at	62.46974	A	0.111572
1563367_at	30.67645	A	0.7463379
1563369_at	20.80091	A	0.80542
1563370_at	6.410641	A	0.870361
1563371_at	2.524708	A	0.870361
1563373_at	22.64916	A	0.334473
1563376_at	68.35469	A	0.19458
1563379_at	38.9781	A	0.0952148
1563385_at	14.82006	A	0.72583
1563386_at	32.26061	A	0.149658
1563389_at	131.2887	A	0.149658
1563391_at	66.82837	A	0.27417
1563392_at	14.06268	A	0.665527
1563396_x_at	14.96004	A	0.398926
1563397_at	13.74587	A	0.753906
1563398_at	134.5742	A	0.171387
1563404_at	38.06316	A	0.72583
1563405_at	21.67027	A	0.932373
1563407_x_at	31.09344	A	0.904785
1563414_at	49.413	A	0.19458
1563420_at	6.975498	A	0.904785
1563425_at	125.2636	A	0.633789
1563426_a_at	98.67039	A	0.246094
1563427_at	59.92178	A	0.19458
1563431_x_at	1436.091	P	0.0107422
1563445_x_at	167.8794	A	0.0805664
1563450_at	37.2415	A	0.303711
1563452_at	54.61287	A	0.067627
1563453_at	59.06028	A	0.219482
1563454_at	3.151217	A	0.6887207
1563455_at	201.6352	P	0.00195313
1563456_at	8.575487	A	0.601074
1563458_at	106.7993	A	0.149658
1563460_at	47.03158	A	0.334473
1563461_at	82.19442	A	0.067627
1563462_at	2.074104	A	0.828613
1563465_at	3.978929	A	0.80542
1563466_at	4.080048	A	0.334473
1563467_at	4.344275	A	0.5
1563468_at	90.02675	P	0.00805664
1563469_at	374.2496	P	0.0375977
1563471_at	91.45839	M	0.0561523
1563472_at	119.7945	A	0.246094
1563473_at	124.7717	M	0.0561523
1563474_at	30.48853	A	0.303711
1563475_s_at	31.13336	A	0.219482
1563477_at	61.25407	A	0.129639
1563478_at	59.81446	A	0.27417
1563480_at	10.80587	A	0.601074
1563482_at	107.8978	P	0.0375977
1563483_at	141.6367	P	0.0302734
1563484_at	21.29144	A	0.432373
1563485_at	21.86755	A	0.696289
1563486_at	30.28687	A	0.366211
1563487_at	25.4937	A	0.5
1563488_at	35.96093	A	0.432373
1563489_at	210.1333	P	0.00805664
1563494_at	362.1678	P	0.0302734
1563495_at	76.32495	A	0.219482
1563496_at	57.05343	A	0.303711
1563497_at	417.6051	P	0.00415039
1563498_s_at	380.8835	P	0.000244141
1563502_at	6.780379	A	0.80542
1563503_at	8.486549	A	0.533936
1563505_at	115.7004	A	0.171387
1563507_at	50.34046	A	0.398926
1563509_at	104.5957	A	0.246094
1563511_at	122.9836	A	0.19458
1563512_at	26.77403	A	0.432373
1563513_at	43.23515	A	0.398926
1563519_at	3.186139	A	0.870361
1563521_at	107.2871	A	0.171387
1563522_at	31.69488	A	0.696289
1563523_at	40.70996	A	0.466064
1563524_a_at	16.36029	A	0.601074
1563528_at	45.6204	A	0.219482
1563529_at	66.00845	A	0.2382813
1563531_at	75.11575	A	0.0952148
1563532_at	16.73234	A	0.696289
1563533_at	12.97542	A	0.601074
1563536_at	8.229478	A	0.466064
1563539_at	10.24487	A	0.633789
1563540_at	93.69305	A	0.2661133
1563541_at	23.49573	A	0.5
1563546_at	5.917391	A	0.80542
1563549_a_at	236.9648	A	0.149658
1563553_at	12.6825	A	0.5
1563557_at	97.757	A	0.129639
1563559_at	84.74284	A	0.149658
1563560_at	39.29589	A	0.601074
1563561_at	5.287277	A	0.904785
1563563_at	5.932272	A	0.72583
1563565_at	19.79362	A	0.533936
1563568_at	45.884	A	0.466064
1563569_at	67.85278	A	0.334473
1563571_at	6.412351	A	0.780518
1563572_at	33.19303	A	0.067627
1563573_at	88.51372	A	0.0952148
1563577_at	49.07058	A	0.696289
1563581_at	74.52603	A	0.246094
1563584_at	30.38778	A	0.366211
1563586_at	9.09287	A	0.828613
1563587_at	127.3806	A	0.0805664
1563589_at	411.6998	P	0.0141602
1563590_at	90.50629	A	0.303711
1563591_at	78.77065	A	0.111572
1563595_at	54.62946	A	0.334473
1563596_at	75.78107	A	0.219482
1563597_at	65.82603	A	0.633789
1563601_at	62.87418	A	0.780518
1569105_at	668.6013	A	0.0952148
1569106_s_at	605.7937	P	0.00292969
1563606_a_at	2.622843	A	0.919434
1563607_x_at	96.14254	A	0.432373
1563608_a_at	28.59366	A	0.533936
1563610_at	16.92893	A	0.5
1563611_at	90.80405	P	0.00195313
1563612_at	11.91091	A	0.533936
1563614_at	30.53076	A	0.4567871
1563620_at	23.18407	A	0.533936
1563621_at	61.64843	A	0.149658
1563632_at	31.42844	A	0.334473
1563635_at	16.87523	A	0.466064
1563637_at	53.9753	A	0.07714844
1563638_at	79.40741	A	0.0805664
1563639_a_at	36.57368	A	0.7470703
1563643_at	2.755744	A	0.696289
1563649_at	81.38599	A	0.111572
1563654_at	170.7405	M	0.0561523
1563655_at	12.07368	A	0.919434
1563656_at	12.82944	A	0.71875
1563657_at	162.2113	P	0.000244141
1563658_a_at	22.39025	A	0.828613
1563659_at	18.17609	A	0.753906
1563660_at	8.029273	A	0.850342
1563662_at	49.3251	A	0.466064
1563668_at	105.5958	A	0.246094
1563670_at	44.01164	A	0.366211
1563671_at	86.39838	A	0.149658
1563674_at	816.808	P	0.000732422
1563677_at	44.53511	A	0.366211
1563679_at	14.69958	A	0.696289
1563680_at	50.62032	A	0.567627
1563681_at	70.92174	A	0.303711
1563685_at	23.37735	A	0.5
1563687_a_at	40.96175	A	0.0952148
1563690_at	34.2151	A	0.334473
1563691_at	17.76501	A	0.633789
1563692_at	18.43431	A	0.6257324
1563693_at	12.50399	A	0.567627
1563696_at	31.0762	A	0.366211
1563704_at	58.25923	A	0.366211
1563706_at	164.661	P	0.0461426
1563707_at	40.292	A	0.567627
1563708_at	8.197589	A	0.850342
1563709_at	187.8772	P	0.0185547
1563715_at	188.4536	P	0.000244141
1563719_a_at	54.75326	A	0.533936
1563720_at	5.567774	A	0.888428
1563721_at	14.99396	A	0.601074
1563724_at	39.27713	A	0.334473
1563725_at	48.33275	P	0.0302734
1563728_at	96.72816	A	0.601074
1563742_at	8.012022	A	0.981445
1563743_at	10.81874	A	0.665527
1563744_a_at	26.20013	A	0.753906
1563750_at	72.64981	A	0.2668457
1563753_at	92.64385	A	0.432373
1563754_at	7.735746	A	0.5
1563770_at	87.20277	A	0.2131348
1563771_a_at	3.350264	A	0.870361
1563772_a_at	269.677	P	0.0185547
1563776_at	65.16164	A	0.334473
1563781_at	340.8959	A	0.067627
1563783_a_at	175.3609	A	0.432373
1563792_at	145.4643	A	0.0952148
1563793_at	44.0979	A	0.334473
1563794_s_at	5.056136	A	0.99707
1563796_s_at	344.469	P	0.000244141
1563797_at	22.0815	A	0.27417
1563800_at	397.6683	P	0.0107422
1563801_at	6.352561	A	0.981445
1563802_at	202.4233	A	0.149658
1563808_at	34.62159	A	0.780518
1563809_a_at	110.3477	A	0.533936
1563814_at	12.24457	A	0.943848
1563816_at	16.42553	A	0.665527
1563821_at	103.9367	A	0.398926
1563822_at	27.84788	A	0.601074
1563825_at	18.49374	A	0.398926
1563827_at	76.13577	A	0.219482
1563828_at	7.098837	A	0.991943
1563830_a_at	17.71675	A	0.665527
1563833_at	6.962278	A	0.904785
1563834_a_at	16.74296	A	0.665527
1563839_at	3.591576	A	0.981445
1563840_at	125.1386	A	0.171387
1563841_at	147.6185	A	0.0805664
1563842_at	78.6938	A	0.432373
1563845_at	25.90298	A	0.5
1563849_at	69.92088	A	0.0952148
1563853_at	270.3085	A	0.111572
1563854_s_at	120.7254	P	0.0461426
1563856_at	9.225949	A	0.633789
1563858_at	12.09457	A	0.7470703
1563860_at	7.621805	A	0.969727
1563862_at	129.6605	P	0.0375977
1563863_x_at	103.3765	P	0.00585938
1564131_a_at	138.5524	A	0.219482
1563867_at	48.45946	A	0.696289
1563868_a_at	8.479899	A	0.991943
1563872_at	11.79085	A	0.9890137
1563874_at	29.6431	A	0.633789
1563876_at	5.089772	A	0.828613
1563881_at	38.93239	A	0.398926
1563882_a_at	28.72557	A	0.5
1563884_at	1.966757	A	0.696289
1563886_at	24.10597	A	0.5
1563887_at	11.65333	A	0.932373
1563894_at	8.851001	A	0.943848
1563897_at	12.36426	A	0.432373
1563898_at	31.71182	A	0.601074
1563899_at	54.569	A	0.067627
1563900_at	63.05891	A	0.0805664
1563902_at	65.83631	A	0.533936
1563903_x_at	16.10773	A	0.932373
1563904_at	43.63353	A	0.27417
1563906_at	12.60565	A	0.870361
1563907_at	16.42533	A	0.753906
1563913_at	11.11103	A	0.828613
1563916_at	97.50555	A	0.633789
1563920_at	13.27623	A	0.665527
1563927_a_at	48.43875	A	0.334473
1563934_at	119.963	A	0.0952148
1563941_at	31.29612	P	0.01367188
1563943_at	15.0408	A	0.850342
1563945_at	237.5476	A	0.246094
1563946_at	15.13689	A	0.9912109
1563947_a_at	606.9208	P	0.00195313
1563949_at	175.2739	P	0.04394531
1563950_at	14.8696	A	0.466064
1563958_at	24.62685	A	0.72583
1564635_a_at	5.224032	A	0.888428
1563961_at	72.67908	A	0.129639
1563963_at	37.30237	A	0.219482
1563969_at	41.22652	A	0.219482
1563970_at	62.12918	A	0.125
1563975_at	144.7157	P	0.00585938
1563978_at	23.48818	A	0.753906
1563983_at	171.2058	A	0.111572
1563985_at	13.22157	A	0.567627
1563993_at	95.5631	A	0.5
1563997_at	74.86547	A	0.466064
1564000_at	30.89888	A	0.4916992
1564002_a_at	132.5488	P	0.00292969
1564003_at	8.199936	A	0.888428
1564004_at	8.631346	A	0.780518
1564007_at	42.97897	A	0.4240723
1564008_at	19.22955	A	0.665527
1564010_at	173.4966	A	0.0805664
1564012_at	80.7421	A	0.2961426
1564014_at	10.49479	A	0.888428
1564015_at	69.44799	A	0.398926
1564017_at	8.740666	A	0.943848
1564021_at	17.24829	A	0.962402
1564022_at	24.85184	A	0.5
1564029_at	87.89298	M	0.0561523
1564039_at	65.32596	A	0.19458
1564040_a_at	19.74239	A	0.633789
1564044_at	8.321272	A	0.999268
1564049_at	11.27058	A	0.828613
1564050_at	11.39637	A	0.953857
1564051_at	122.661	A	0.246094
1564052_at	112.3229	A	0.219482
1564056_at	22.54512	A	0.303711
1564060_at	13.12504	A	0.943848
1564063_a_at	525.7321	P	0.000244141
1564064_a_at	1767.041	P	0.000732422
1564066_at	113.0707	A	0.432373
1564067_x_at	147.2655	A	0.366211
1564069_at	319.6669	P	0.0302734
1564070_s_at	103.3368	A	0.0805664
1564072_at	39.29082	A	0.246094
1564074_at	13.69285	A	0.665527
1564075_a_at	43.45988	A	0.398926
1564077_at	167.5619	P	0.0012207
1564078_at	13.37274	A	0.303711
1564083_at	26.26453	A	0.665527
1564084_at	70.72974	A	0.334473
1564093_at	70.46353	A	0.219482
1564097_at	10.43177	A	0.6574707
1564107_at	11.21111	A	0.466064
1564109_at	12.29888	A	0.98584
1564112_at	32.31441	A	0.601074
1564117_at	73.77913	A	0.398926
1564121_at	58.7411	A	0.067627
1564122_at	18.52053	A	0.601074
1564125_at	39.55353	A	0.5
1564128_at	5.109637	A	0.888428
1564129_a_at	209.9293	P	0.00415039
1564130_x_at	79.28525	A	0.5
1564134_at	7.198906	A	0.80542
1564138_at	13.15701	A	0.601074
1564139_at	23.22712	A	0.398926
1564143_at	41.68271	A	0.303711
1564144_at	5.313723	A	0.904785
1564148_at	48.69012	A	0.366211
1564149_at	5.723783	A	0.850342
1564151_at	3.921362	A	0.753906
1564152_at	8.537508	A	0.888428
1564154_at	280.7125	A	0.171387
1564155_x_at	304.7122	A	0.111572
1564157_at	116.411	P	0.0141602
1564158_a_at	45.99536	A	0.4916992
1564160_at	18.75693	A	0.390625
1564164_at	594.9148	P	0.000244141
1564165_at	23.5883	A	0.567627
1564166_s_at	237.4162	P	0.00195313
1564168_a_at	15.60529	A	0.696289
1564169_at	38.29131	A	0.326416
1564175_at	41.56185	A	0.5253906
1564178_at	69.77361	A	0.466064
1564190_x_at	69.99488	A	0.246094
1564192_at	93.4188	A	0.0805664
1564193_at	125.5887	A	0.219482
1564198_a_at	6.494608	A	0.6657715
1564200_at	98.38819	A	0.111572
1564202_at	54.45034	A	0.633789
1564203_at	54.80437	A	0.171387
1564204_at	178.7095	P	0.0239258
1569089_a_at	2.356719	A	0.633789
1569090_x_at	150.9287	A	0.111572
1564207_at	663.2709	P	0.00415039
1564208_x_at	46.19373	A	0.5
1564209_at	38.67037	A	0.398926
1564211_at	109.9355	A	0.219482
1564212_at	77.09706	A	0.19458
1564215_at	79.71503	A	0.334473
1564220_a_at	203.4611	P	0.0375977
1564224_x_at	126.9605	P	0.0461426
1564227_at	56.3897	A	0.398926
1564229_at	129.1582	A	0.601074
1564231_at	39.05651	A	0.303711
1564232_at	90.65337	A	0.334473
1564233_at	130.2335	A	0.398926
1564235_at	15.90239	A	0.753906
1564236_at	1.815468	A	0.99585
1564237_at	77.39782	A	0.72583
1564238_a_at	16.57421	A	0.665527
1564240_at	173.6562	A	0.0805664
1564241_at	69.23655	A	0.303711
1564242_at	103.7295	A	0.601074
1564244_a_at	10.97546	A	0.633789
1564248_at	206.9141	A	0.171387
1564250_at	7.204191	A	0.753906
1564251_at	104.8609	A	0.432373
1564253_at	76.8928	A	0.398926
1564254_at	274.801	A	0.334473
1564257_at	172.1287	P	0.0185547
1564259_at	32.98721	A	0.466064
1564262_at	5.734934	A	0.753906
1564263_at	134.6124	A	0.19458
1564264_at	114.9546	A	0.27417
1564272_a_at	17.89028	A	0.466064
1564273_at	2.984668	A	0.953857
1564274_at	54.59036	A	0.366211
1564276_at	439.39	P	0.00195313
1564281_at	49.87997	A	0.696289
1564282_a_at	26.28843	A	0.870361
1564285_at	24.29937	A	0.366211
1564287_at	111.7997	P	0.0461426
1564291_at	99.66209	A	0.219482
1564292_at	39.73993	A	0.432373
1564294_at	30.84053	A	0.665527
1564295_at	36.13541	A	0.432373
1564299_at	19.94572	A	0.5
1564300_at	7.580478	A	0.828613
1564301_a_at	28.4315	A	0.466064
1564306_at	64.49632	A	0.5
1564309_at	18.53734	A	0.72583
1564310_a_at	164.9692	P	0.0302734
1564314_at	22.02877	A	0.633789
1564315_at	62.32809	A	0.27417
1564317_at	214.3599	A	0.246094
1564318_at	22.72829	A	0.533936
1564319_at	26.72472	A	0.919434
1564323_at	73.03715	A	0.149658
1564327_at	9.783499	A	0.72583
1564331_at	3.156193	A	0.533936
1564334_at	156.7939	A	0.171387
1564336_at	146.1129	A	0.246094
1564337_at	316.6738	P	0.000244141
1564338_at	6.425944	A	0.398926
1564339_a_at	8.770623	A	0.828613
1564344_at	168.6602	P	0.0141602
1564351_at	32.63314	A	0.171387
1564352_at	45.92098	A	0.466064
1564356_at	42.2578	A	0.5
1564357_at	11.99206	A	0.72583
1564358_at	109.9201	A	0.129639
1564359_a_at	18.2718	A	0.665527
1564360_a_at	51.71876	A	0.0805664
1564362_x_at	237.7933	P	0.0375977
1564367_at	21.28375	A	0.633789
1564368_a_at	4.444499	A	0.943848
1564369_at	148.6014	A	0.149658
1564377_at	12.78699	A	0.80542
1564378_a_at	120.4406	P	0.00805664
1564379_at	76.6616	A	0.633789
1564381_s_at	211.3976	P	0.00195313
1564383_s_at	66.64771	A	0.567627
1564385_at	20.03338	A	0.80542
1564386_at	110.1288	A	0.09155273
1564387_at	66.60264	A	0.219482
1564389_at	71.6777	A	0.398926
1564391_at	32.41672	A	0.696289
1564392_at	139.5089	A	0.0952148
1564399_a_at	71.95054	A	0.149658
1564400_at	58.40141	A	0.398926
1564401_at	8.958545	A	0.5
1564402_at	7.183741	A	0.753906
1564403_at	157.1638	A	0.246094
1564405_at	29.55997	A	0.466064
1564407_a_at	108.512	A	0.19458
1564413_at	26.16482	A	0.696289
1564421_at	9.689268	A	0.828613
1564423_a_at	90.47291	A	0.246094
1564424_at	63.58304	A	0.334473
1564426_x_at	48.85803	A	0.398926
1564429_at	69.89024	A	0.303711
1564430_at	283.0292	A	0.0805664
1564438_at	27.80243	A	0.601074
1564443_at	45.94638	A	0.466064
1564444_at	67.27801	A	0.219482
1564446_at	197.5288	A	0.219482
1564449_at	107.9573	A	0.303711
1564451_at	91.85992	A	0.0952148
1564459_at	6.629744	A	0.870361
1564460_at	9.309072	A	0.994141
1564463_at	174.8338	A	0.067627
1564466_at	26.57519	A	0.5
1564467_at	141.5707	M	0.0561523
1564468_at	2.719695	A	0.919434
1564469_at	13.42636	A	0.533936
1564471_at	11.79812	A	0.533936
1564472_at	26.2518	A	0.334473
1564473_at	78.69128	P	0.00805664
1564474_at	38.46685	A	0.4221191
1564475_s_at	124	P	0.00585938
1564479_a_at	31.39262	A	0.149658
1564482_at	77.73908	A	0.432373
1564485_at	4.743401	A	0.398926
1564490_at	91.73914	A	0.366211
1564491_at	50.47779	A	0.665527
1564494_s_at	2589.46	P	0.000244141
1564498_at	369.7991	P	0.0461426
1564499_at	6.360871	A	0.5927734
1564504_at	19.74006	A	0.919434
1564510_at	6.777677	A	0.943848
1564514_at	64.40168	A	0.303711
1564520_s_at	1195.204	P	0.000244141
1564521_x_at	1245.201	P	0.00195313
1564525_at	53.67852	A	0.27417
1568638_a_at	78.36906	A	0.171387
1564533_at	77.73936	A	0.27417
1564539_at	10.26766	A	0.80542
1564544_x_at	220.6592	A	0.171387
1564545_a_at	32.70433	A	0.72583
1564547_x_at	6.220052	A	0.432373
1564548_at	83.0071	A	0.246094
1564552_at	51.56128	A	0.19458
1564559_at	78.28604	A	0.633789
1564561_at	7.399642	A	0.753906
1564567_at	43.84871	A	0.111572
1564568_at	56.352	A	0.567627
1564573_at	51.59167	A	0.696289
1564580_at	4.828732	A	0.366211
1564584_at	150.326	A	0.149658
1564590_a_at	36.85589	A	0.567627
1564595_at	136.2648	P	0.0461426
1564600_a_at	101.969	A	0.246094
1564601_at	26.91043	A	0.171387
1564603_at	24.92837	A	0.870361
1564610_at	36.16092	A	0.533936
1564620_at	10.64733	A	0.976074
1564626_at	161.3185	A	0.149658
1564627_at	10.10751	A	0.696289
1564628_at	24.50887	A	0.533936
1564630_at	96.89909	A	0.219482
1564631_at	6.530135	A	0.665527
1564632_at	9.302015	A	0.5
